1.800000e-002	-2.278756e-003	-2.531831e-001	-1.406533e+001	1.152457e-003	1.280439e-001	7.113078e+000	6.149138e-004	6.832071e-002	3.795549e+000	3.002385e-004	3.335853e-002	1.853294e+000	1.439765e-004	1.599684e-002	8.887576e-001	5.142070e-005	5.713238e-003	3.174258e-001
1.900000e-002	-2.538972e-003	-2.672484e-001	-1.406521e+001	1.284058e-003	1.351569e-001	7.112935e+000	6.851323e-004	7.211625e-002	3.795535e+000	3.345237e-004	3.521183e-002	1.853306e+000	1.604178e-004	1.688561e-002	8.887709e-001	5.729265e-005	6.030667e-003	3.174329e-001
2.000000e-002	-2.813253e-003	-2.813136e-001	-1.406507e+001	1.422771e-003	1.422698e-001	7.112767e+000	7.591463e-004	7.591177e-002	3.795519e+000	3.706622e-004	3.706515e-002	1.853321e+000	1.777478e-004	1.777439e-002	8.887865e-001	6.348204e-005	6.348104e-003	3.174413e-001
2.100000e-002	-3.101599e-003	-2.953785e-001	-1.406490e+001	1.568597e-003	1.493825e-001	7.112573e+000	8.369558e-004	7.970728e-002	3.795500e+000	4.086540e-004	3.891848e-002	1.853338e+000	1.959665e-004	1.866318e-002	8.888046e-001	6.998886e-005	6.665550e-003	3.174510e-001
2.200000e-002	-3.404010e-003	-3.094434e-001	-1.406471e+001	1.721536e-003	1.564949e-001	7.112349e+000	9.185609e-004	8.350277e-002	3.795478e+000	4.484991e-004	4.077183e-002	1.853358e+000	2.150741e-004	1.955200e-002	8.888255e-001	7.681314e-005	6.983007e-003	3.174622e-001
2.300000e-002	-3.720486e-003	-3.235080e-001	-1.406449e+001	1.881587e-003	1.636071e-001	7.112091e+000	1.003961e-003	8.729824e-002	3.795453e+000	4.901976e-004	4.262520e-002	1.853381e+000	2.350705e-004	2.044083e-002	8.888495e-001	8.395488e-005	7.300475e-003	3.174751e-001
2.400000e-002	-4.051026e-003	-3.375723e-001	-1.406425e+001	2.048750e-003	1.707191e-001	7.111799e+000	1.093157e-003	9.109368e-002	3.795425e+000	5.337495e-004	4.447859e-002	1.853407e+000	2.559558e-004	2.132970e-002	8.888767e-001	9.141409e-005	7.617957e-003	3.174897e-001
2.500000e-002	-4.395630e-003	-3.516364e-001	-1.406397e+001	2.223025e-003	1.778307e-001	7.111467e+000	1.186149e-003	9.488909e-002	3.795393e+000	5.791548e-004	4.633201e-002	1.853436e+000	2.777299e-004	2.221859e-002	8.889076e-001	9.919080e-005	7.935455e-003	3.175063e-001
2.600000e-002	-4.754299e-003	-3.657003e-001	-1.406365e+001	2.404411e-003	1.849420e-001	7.111092e+000	1.282936e-003	9.868446e-002	3.795357e+000	6.264136e-004	4.818546e-002	1.853469e+000	3.003930e-004	2.310751e-002	8.889425e-001	1.072850e-004	8.252971e-003	3.175250e-001
2.700000e-002	-5.127031e-003	-3.797637e-001	-1.406329e+001	2.592909e-003	1.920529e-001	7.110672e+000	1.383518e-003	1.024798e-001	3.795316e+000	6.755258e-004	5.003895e-002	1.853506e+000	3.239450e-004	2.399647e-002	8.889816e-001	1.156967e-004	8.570506e-003	3.175460e-001
2.800000e-002	-5.513826e-003	-3.938268e-001	-1.406290e+001	2.788517e-003	1.991633e-001	7.110203e+000	1.487895e-003	1.062751e-001	3.795271e+000	7.264915e-004	5.189248e-002	1.853548e+000	3.483859e-004	2.488548e-002	8.890253e-001	1.244260e-004	8.888063e-003	3.175695e-001
2.900000e-002	-5.914684e-003	-4.078895e-001	-1.406245e+001	2.991235e-003	2.062733e-001	7.109681e+000	1.596068e-003	1.100703e-001	3.795220e+000	7.793107e-004	5.374605e-002	1.853594e+000	3.737159e-004	2.577453e-002	8.890740e-001	1.334729e-004	9.205646e-003	3.175956e-001
3.000000e-002	-6.329605e-003	-4.219517e-001	-1.406196e+001	3.201063e-003	2.133827e-001	7.109102e+000	1.708036e-003	1.138655e-001	3.795164e+000	8.339836e-004	5.559967e-002	1.853645e+000	3.999350e-004	2.666363e-002	8.891279e-001	1.428373e-004	9.523255e-003	3.176245e-001
3.100000e-002	-6.758588e-003	-4.360134e-001	-1.406142e+001	3.418001e-003	2.204915e-001	7.108461e+000	1.823799e-003	1.176607e-001	3.795102e+000	8.905101e-004	5.745334e-002	1.853702e+000	4.270432e-004	2.755278e-002	8.891875e-001	1.525194e-004	9.840896e-003	3.176565e-001
3.200000e-002	-7.201632e-003	-4.500745e-001	-1.406082e+001	3.642046e-003	2.275996e-001	7.107756e+000	1.943357e-003	1.214557e-001	3.795034e+000	9.488903e-004	5.930707e-002	1.853764e+000	4.550406e-004	2.844200e-002	8.892532e-001	1.625191e-004	1.015857e-002	3.176918e-001
3.300000e-002	-7.658736e-003	-4.641350e-001	-1.406017e+001	3.873200e-003	2.347070e-001	7.106982e+000	2.066710e-003	1.252507e-001	3.794959e+000	1.009124e-003	6.116087e-002	1.853832e+000	4.839272e-004	2.933129e-002	8.893253e-001	1.728366e-004	1.047628e-002	3.177305e-001
3.400000e-002	-8.129901e-003	-4.781949e-001	-1.405945e+001	4.111460e-003	2.418135e-001	7.106134e+000	2.193858e-003	1.290456e-001	3.794876e+000	1.071212e-003	6.301474e-002	1.853907e+000	5.137032e-004	3.022066e-002	8.894043e-001	1.834717e-004	1.079403e-002	3.177729e-001
3.500000e-002	-8.615126e-003	-4.922539e-001	-1.405867e+001	4.356826e-003	2.489192e-001	7.105208e+000	2.324802e-003	1.328405e-001	3.794787e+000	1.135154e-003	6.486869e-002	1.853989e+000	5.443686e-004	3.111010e-002	8.894906e-001	1.944246e-004	1.111183e-002	3.178192e-001
3.600000e-002	-9.114409e-003	-5.063122e-001	-1.405781e+001	4.609298e-003	2.560239e-001	7.104199e+000	2.459539e-003	1.366352e-001	3.794689e+000	1.200949e-003	6.672272e-002	1.854078e+000	5.759235e-004	3.199964e-002	8.895846e-001	2.056954e-004	1.142967e-002	3.178696e-001
3.700000e-002	-9.627750e-003	-5.203695e-001	-1.405688e+001	4.868874e-003	2.631276e-001	7.103102e+000	2.598072e-003	1.404299e-001	3.794583e+000	1.268599e-003	6.857685e-002	1.854175e+000	6.083679e-004	3.288928e-002	8.896867e-001	2.172840e-004	1.174757e-002	3.179244e-001
3.800000e-002	-1.015515e-002	-5.344259e-001	-1.405588e+001	5.135553e-003	2.702301e-001	7.101913e+000	2.740399e-003	1.442244e-001	3.794467e+000	1.338103e-003	7.043107e-002	1.854280e+000	6.417020e-004	3.377902e-002	8.897975e-001	2.291905e-004	1.206552e-002	3.179839e-001
3.900000e-002	-1.069660e-002	-5.484813e-001	-1.405479e+001	5.409333e-003	2.773314e-001	7.100626e+000	2.886521e-003	1.480188e-001	3.794343e+000	1.409461e-003	7.228541e-002	1.854394e+000	6.759260e-004	3.466887e-002	8.899173e-001	2.414151e-004	1.238354e-002	3.180482e-001
4.000000e-002	-1.125211e-002	-5.625355e-001	-1.405361e+001	5.690215e-003	2.844313e-001	7.099236e+000	3.036437e-003	1.518131e-001	3.794208e+000	1.482674e-003	7.413986e-002	1.854517e+000	7.110398e-004	3.555885e-002	8.900468e-001	2.539576e-004	1.270162e-002	3.181177e-001
4.100000e-002	-1.182167e-002	-5.765885e-001	-1.405234e+001	5.978196e-003	2.915298e-001	7.097738e+000	3.190147e-003	1.556072e-001	3.794063e+000	1.557741e-003	7.599445e-002	1.854649e+000	7.470437e-004	3.644897e-002	8.901862e-001	2.668183e-004	1.301977e-002	3.181926e-001
4.200000e-002	-1.240529e-002	-5.906401e-001	-1.405098e+001	6.273274e-003	2.986267e-001	7.096127e+000	3.347651e-003	1.594012e-001	3.793907e+000	1.634663e-003	7.784916e-002	1.854791e+000	7.839378e-004	3.733923e-002	8.903363e-001	2.799972e-004	1.333801e-002	3.182731e-001
4.300000e-002	-1.300295e-002	-6.046904e-001	-1.404952e+001	6.575449e-003	3.057220e-001	7.094397e+000	3.508949e-003	1.631950e-001	3.793739e+000	1.713440e-003	7.970403e-002	1.854944e+000	8.217222e-004	3.822965e-002	8.904975e-001	2.934944e-004	1.365632e-002	3.183596e-001
4.400000e-002	-1.361467e-002	-6.187391e-001	-1.404795e+001	6.884717e-003	3.128155e-001	7.092542e+000	3.674041e-003	1.669887e-001	3.793559e+000	1.794071e-003	8.155906e-002	1.855108e+000	8.603972e-004	3.912023e-002	8.906703e-001	3.073099e-004	1.397473e-002	3.184524e-001
4.500000e-002	-1.424043e-002	-6.327862e-001	-1.404626e+001	7.201079e-003	3.199071e-001	7.090556e+000	3.842926e-003	1.707821e-001	3.793367e+000	1.876558e-003	8.341425e-002	1.855284e+000	8.999628e-004	4.001099e-002	8.908553e-001	3.214439e-004	1.429323e-002	3.185517e-001
4.600000e-002	-1.488024e-002	-6.468316e-001	-1.404447e+001	7.524531e-003	3.269966e-001	7.088433e+000	4.015605e-003	1.745754e-001	3.793161e+000	1.960900e-003	8.526963e-002	1.855471e+000	9.404192e-004	4.090194e-002	8.910530e-001	3.358964e-004	1.461183e-002	3.186578e-001
4.700000e-002	-1.553409e-002	-6.608751e-001	-1.404255e+001	7.855071e-003	3.340839e-001	7.086168e+000	4.192077e-003	1.783684e-001	3.792942e+000	2.047097e-003	8.712520e-002	1.855671e+000	9.817667e-004	4.179310e-002	8.912640e-001	3.506676e-004	1.493055e-002	3.187711e-001
4.800000e-002	-1.620199e-002	-6.749167e-001	-1.404051e+001	8.192698e-003	3.411688e-001	7.083754e+000	4.372342e-003	1.821613e-001	3.792708e+000	2.135150e-003	8.898098e-002	1.855884e+000	1.024005e-003	4.268448e-002	8.914888e-001	3.657575e-004	1.524938e-002	3.188918e-001
4.900000e-002	-1.688392e-002	-6.889561e-001	-1.403833e+001	8.537408e-003	3.482513e-001	7.081184e+000	4.556400e-003	1.859539e-001	3.792458e+000	2.225059e-003	9.083697e-002	1.856111e+000	1.067136e-003	4.357608e-002	8.917282e-001	3.811664e-004	1.556833e-002	3.190203e-001
