2.100000e-002	-3.097504e-003	-2.949895e-001	-1.404665e+001	1.567958e-003	1.493227e-001	7.110022e+000	8.385047e-004	7.985493e-002	3.802571e+000	4.150890e-004	3.953126e-002	1.882504e+000	2.139497e-004	2.037576e-002	9.703429e-001
2.200000e-002	-3.399517e-003	-3.090361e-001	-1.404653e+001	1.720836e-003	1.564326e-001	7.109874e+000	9.202610e-004	8.365750e-002	3.802559e+000	4.555615e-004	4.141378e-002	1.882520e+000	2.348106e-004	2.134611e-002	9.703604e-001
2.300000e-002	-3.715576e-003	-3.230825e-001	-1.404640e+001	1.880823e-003	1.635424e-001	7.109704e+000	1.005820e-003	8.746005e-002	3.802546e+000	4.979165e-004	4.329630e-002	1.882538e+000	2.566419e-004	2.231648e-002	9.703805e-001
2.400000e-002	-4.045682e-003	-3.371289e-001	-1.404624e+001	2.047921e-003	1.706520e-001	7.109510e+000	1.095181e-003	9.126259e-002	3.802531e+000	5.421541e-004	4.517885e-002	1.882559e+000	2.794436e-004	2.328688e-002	9.704034e-001
2.500000e-002	-4.389833e-003	-3.511750e-001	-1.404606e+001	2.222127e-003	1.777614e-001	7.109291e+000	1.188345e-003	9.506511e-002	3.802513e+000	5.882742e-004	4.706142e-002	1.882583e+000	3.032157e-004	2.425729e-002	9.704293e-001
2.600000e-002	-4.748032e-003	-3.652210e-001	-1.404586e+001	2.403443e-003	1.848706e-001	7.109043e+000	1.285311e-003	9.886761e-002	3.802494e+000	6.362770e-004	4.894402e-002	1.882609e+000	3.279582e-004	2.522774e-002	9.704586e-001
2.700000e-002	-5.120275e-003	-3.792667e-001	-1.404564e+001	2.591868e-003	1.919795e-001	7.108765e+000	1.386080e-003	1.026701e-001	3.802472e+000	6.861623e-004	5.082664e-002	1.882639e+000	3.536712e-004	2.619821e-002	9.704914e-001
2.800000e-002	-5.506565e-003	-3.933123e-001	-1.404539e+001	2.787402e-003	1.990881e-001	7.108455e+000	1.490651e-003	1.064726e-001	3.802448e+000	7.379303e-004	5.270930e-002	1.882673e+000	3.803546e-004	2.716872e-002	9.705280e-001
2.900000e-002	-5.906900e-003	-4.073575e-001	-1.404511e+001	2.990045e-003	2.061964e-001	7.108110e+000	1.599025e-003	1.102750e-001	3.802421e+000	7.915809e-004	5.459199e-002	1.882710e+000	4.080086e-004	2.813927e-002	9.705688e-001
3.000000e-002	-6.321280e-003	-4.214025e-001	-1.404481e+001	3.199795e-003	2.133043e-001	7.107726e+000	1.711201e-003	1.140774e-001	3.802391e+000	8.471143e-004	5.647472e-002	1.882751e+000	4.366332e-004	2.910986e-002	9.706141e-001
