8.000000e-002	-6.093458e-003	-1.523357e-001	-1.904169e+000
8.100000e-002	-6.246746e-003	-1.542399e-001	-1.904167e+000
8.200000e-002	-6.401938e-003	-1.561441e-001	-1.904165e+000
8.300000e-002	-6.559034e-003	-1.580482e-001	-1.904163e+000
8.400000e-002	-6.718034e-003	-1.599524e-001	-1.904161e+000
8.500000e-002	-6.878939e-003	-1.618566e-001	-1.904159e+000
8.600000e-002	-7.041747e-003	-1.637607e-001	-1.904157e+000
8.700000e-002	-7.206460e-003	-1.656649e-001	-1.904154e+000
8.800000e-002	-7.373077e-003	-1.675690e-001	-1.904152e+000
8.900000e-002	-7.541598e-003	-1.694732e-001	-1.904150e+000
9.000000e-002	-7.712024e-003	-1.713773e-001	-1.904147e+000
9.100000e-002	-7.884353e-003	-1.732815e-001	-1.904145e+000
9.200000e-002	-8.058587e-003	-1.751856e-001	-1.904142e+000
9.300000e-002	-8.234724e-003	-1.770898e-001	-1.904139e+000
9.400000e-002	-8.412766e-003	-1.789939e-001	-1.904136e+000
9.500000e-002	-8.592712e-003	-1.808980e-001	-1.904134e+000
9.600000e-002	-8.774562e-003	-1.828022e-001	-1.904131e+000
9.700000e-002	-8.958316e-003	-1.847063e-001	-1.904127e+000
9.800000e-002	-9.143975e-003	-1.866104e-001	-1.904124e+000
9.900000e-002	-9.331537e-003	-1.885145e-001	-1.904121e+000
1.000000e-001	-9.521004e-003	-1.904187e-001	-1.904118e+000
1.010000e-001	-9.712375e-003	-1.923228e-001	-1.904114e+000
1.020000e-001	-9.905649e-003	-1.942269e-001	-1.904110e+000
1.030000e-001	-1.010083e-002	-1.961310e-001	-1.904107e+000
1.040000e-001	-1.029791e-002	-1.980351e-001	-1.904103e+000
1.050000e-001	-1.049690e-002	-1.999392e-001	-1.904099e+000
1.060000e-001	-1.069779e-002	-2.018433e-001	-1.904095e+000
1.070000e-001	-1.090059e-002	-2.037474e-001	-1.904091e+000
1.080000e-001	-1.110528e-002	-2.056515e-001	-1.904086e+000
1.090000e-001	-1.131189e-002	-2.075556e-001	-1.904082e+000
1.100000e-001	-1.152040e-002	-2.094596e-001	-1.904078e+000
1.110000e-001	-1.173081e-002	-2.113637e-001	-1.904073e+000
1.120000e-001	-1.194312e-002	-2.132678e-001	-1.904068e+000
1.130000e-001	-1.215734e-002	-2.151719e-001	-1.904063e+000
1.140000e-001	-1.237347e-002	-2.170759e-001	-1.904058e+000
1.150000e-001	-1.259149e-002	-2.189800e-001	-1.904053e+000
